Epoch: 30, lr: 1.00e-04 - train loss: 4.55e-01, train mel_loss: 4.52e-01, train gate_loss: 1.61e-03, train attn_loss: 6.38e-04, train attn_weight: 6.25 - valid loss: 4.36e-01, valid mel_loss: 4.33e-01, valid gate_loss: 1.75e-03, valid attn_loss: 7.71e-04, valid attn_weight: 6.25
Epoch: 31, lr: 1.00e-04 - train loss: 4.52e-01, train mel_loss: 4.50e-01, train gate_loss: 1.58e-03, train attn_loss: 5.98e-04, train attn_weight: 5.83 - valid loss: 4.33e-01, valid mel_loss: 4.30e-01, valid gate_loss: 1.60e-03, valid attn_loss: 7.18e-04, valid attn_weight: 5.83
Epoch: 32, lr: 1.00e-04 - train loss: 4.56e-01, train mel_loss: 4.54e-01, train gate_loss: 1.53e-03, train attn_loss: 5.54e-04, train attn_weight: 5.44 - valid loss: 4.29e-01, valid mel_loss: 4.27e-01, valid gate_loss: 1.68e-03, valid attn_loss: 6.71e-04, valid attn_weight: 5.44
Epoch: 33, lr: 1.00e-04 - train loss: 4.48e-01, train mel_loss: 4.46e-01, train gate_loss: 1.44e-03, train attn_loss: 5.18e-04, train attn_weight: 5.08 - valid loss: 4.27e-01, valid mel_loss: 4.24e-01, valid gate_loss: 1.48e-03, valid attn_loss: 6.30e-04, valid attn_weight: 5.08
Epoch: 34, lr: 1.00e-04 - train loss: 4.49e-01, train mel_loss: 4.47e-01, train gate_loss: 1.48e-03, train attn_loss: 4.86e-04, train attn_weight: 4.74 - valid loss: 4.28e-01, valid mel_loss: 4.26e-01, valid gate_loss: 1.48e-03, valid attn_loss: 5.89e-04, valid attn_weight: 4.74
Epoch: 35, lr: 1.00e-04 - train loss: 4.48e-01, train mel_loss: 4.46e-01, train gate_loss: 1.57e-03, train attn_loss: 4.50e-04, train attn_weight: 4.42 - valid loss: 4.25e-01, valid mel_loss: 4.23e-01, valid gate_loss: 1.42e-03, valid attn_loss: 5.45e-04, valid attn_weight: 4.42
Epoch: 36, lr: 1.00e-04 - train loss: 4.44e-01, train mel_loss: 4.42e-01, train gate_loss: 1.63e-03, train attn_loss: 4.23e-04, train attn_weight: 4.12 - valid loss: 4.26e-01, valid mel_loss: 4.24e-01, valid gate_loss: 1.65e-03, valid attn_loss: 5.15e-04, valid attn_weight: 4.12
Epoch: 37, lr: 1.00e-04 - train loss: 4.45e-01, train mel_loss: 4.43e-01, train gate_loss: 1.61e-03, train attn_loss: 3.94e-04, train attn_weight: 3.85 - valid loss: 4.22e-01, valid mel_loss: 4.21e-01, valid gate_loss: 1.27e-03, valid attn_loss: 4.79e-04, valid attn_weight: 3.85
Epoch: 38, lr: 1.00e-04 - train loss: 4.44e-01, train mel_loss: 4.42e-01, train gate_loss: 1.64e-03, train attn_loss: 3.68e-04, train attn_weight: 3.59 - valid loss: 4.20e-01, valid mel_loss: 4.18e-01, valid gate_loss: 1.42e-03, valid attn_loss: 4.46e-04, valid attn_weight: 3.59
Epoch: 39, lr: 1.00e-04 - train loss: 4.42e-01, train mel_loss: 4.41e-01, train gate_loss: 1.47e-03, train attn_loss: 3.47e-04, train attn_weight: 3.35 - valid loss: 4.26e-01, valid mel_loss: 4.24e-01, valid gate_loss: 1.47e-03, valid attn_loss: 4.21e-04, valid attn_weight: 3.35
Epoch: 40, lr: 1.00e-04 - train loss: 4.44e-01, train mel_loss: 4.42e-01, train gate_loss: 1.50e-03, train attn_loss: 3.21e-04, train attn_weight: 3.12 - valid loss: 4.20e-01, valid mel_loss: 4.18e-01, valid gate_loss: 1.58e-03, valid attn_loss: 3.90e-04, valid attn_weight: 3.12
Epoch: 41, lr: 1.00e-04 - train loss: 4.41e-01, train mel_loss: 4.40e-01, train gate_loss: 1.47e-03, train attn_loss: 2.98e-04, train attn_weight: 2.92 - valid loss: 4.19e-01, valid mel_loss: 4.17e-01, valid gate_loss: 1.67e-03, valid attn_loss: 3.64e-04, valid attn_weight: 2.92
Epoch: 42, lr: 1.00e-04 - train loss: 4.39e-01, train mel_loss: 4.37e-01, train gate_loss: 1.65e-03, train attn_loss: 2.79e-04, train attn_weight: 2.72 - valid loss: 4.18e-01, valid mel_loss: 4.16e-01, valid gate_loss: 1.45e-03, valid attn_loss: 3.40e-04, valid attn_weight: 2.72
Epoch: 43, lr: 1.00e-04 - train loss: 4.40e-01, train mel_loss: 4.39e-01, train gate_loss: 1.36e-03, train attn_loss: 2.60e-04, train attn_weight: 2.54 - valid loss: 4.17e-01, valid mel_loss: 4.15e-01, valid gate_loss: 1.49e-03, valid attn_loss: 3.17e-04, valid attn_weight: 2.54
Epoch: 44, lr: 1.00e-04 - train loss: 4.38e-01, train mel_loss: 4.36e-01, train gate_loss: 1.51e-03, train attn_loss: 2.45e-04, train attn_weight: 2.37 - valid loss: 4.15e-01, valid mel_loss: 4.13e-01, valid gate_loss: 1.56e-03, valid attn_loss: 2.97e-04, valid attn_weight: 2.37
Epoch: 45, lr: 1.00e-04 - train loss: 4.35e-01, train mel_loss: 4.33e-01, train gate_loss: 1.65e-03, train attn_loss: 2.27e-04, train attn_weight: 2.21 - valid loss: 4.13e-01, valid mel_loss: 4.11e-01, valid gate_loss: 1.54e-03, valid attn_loss: 2.77e-04, valid attn_weight: 2.21
Epoch: 46, lr: 1.00e-04 - train loss: 4.33e-01, train mel_loss: 4.31e-01, train gate_loss: 1.28e-03, train attn_loss: 2.12e-04, train attn_weight: 2.06 - valid loss: 4.15e-01, valid mel_loss: 4.13e-01, valid gate_loss: 1.67e-03, valid attn_loss: 2.58e-04, valid attn_weight: 2.06
Epoch: 47, lr: 1.00e-04 - train loss: 4.34e-01, train mel_loss: 4.32e-01, train gate_loss: 1.45e-03, train attn_loss: 1.98e-04, train attn_weight: 1.92 - valid loss: 4.14e-01, valid mel_loss: 4.12e-01, valid gate_loss: 1.67e-03, valid attn_loss: 2.42e-04, valid attn_weight: 1.92
Epoch: 48, lr: 1.00e-04 - train loss: 4.31e-01, train mel_loss: 4.30e-01, train gate_loss: 1.40e-03, train attn_loss: 1.85e-04, train attn_weight: 1.79 - valid loss: 4.13e-01, valid mel_loss: 4.11e-01, valid gate_loss: 1.33e-03, valid attn_loss: 2.26e-04, valid attn_weight: 1.79
Epoch: 49, lr: 1.00e-04 - train loss: 4.33e-01, train mel_loss: 4.32e-01, train gate_loss: 1.40e-03, train attn_loss: 1.73e-04, train attn_weight: 1.67 - valid loss: 4.09e-01, valid mel_loss: 4.07e-01, valid gate_loss: 1.46e-03, valid attn_loss: 2.12e-04, valid attn_weight: 1.67
Epoch: 50, lr: 1.00e-04 - train loss: 4.33e-01, train mel_loss: 4.32e-01, train gate_loss: 1.45e-03, train attn_loss: 1.61e-04, train attn_weight: 1.56 - valid loss: 4.12e-01, valid mel_loss: 4.10e-01, valid gate_loss: 1.48e-03, valid attn_loss: 1.97e-04, valid attn_weight: 1.56
Epoch: 51, lr: 1.00e-04 - train loss: 4.31e-01, train mel_loss: 4.29e-01, train gate_loss: 1.67e-03, train attn_loss: 1.51e-04, train attn_weight: 1.46 - valid loss: 4.09e-01, valid mel_loss: 4.07e-01, valid gate_loss: 1.59e-03, valid attn_loss: 1.84e-04, valid attn_weight: 1.46
